"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.789839268E0,3.077997267E-1,-1.083216786E0,-2.381534576E0
4.818410696E0,2.784782052E-1,-1.106429696E0,-3.149773777E-1
4.846982124E0,7.213554978E-1,-2.851671696E0,-1.163469195E0
4.875553552E0,7.622834444E-1,-2.452776670E0,-1.708971858E0
4.904124980E0,1.581377387E-1,-2.048383951E0,-1.450575829E0
4.932696408E0,-3.067307174E-1,-2.418568134E0,-8.806385994E-1
4.961267836E0,-7.783187032E-1,-2.513863087E0,-2.603813075E-2
4.989839264E0,-1.336038709E0,-2.587777853E0,5.426774025E-1
5.018410692E0,-1.526017785E0,-2.150398493E0,1.386893153E0
5.046982120E0,-1.725159764E0,-2.066098928E0,2.001423597E0
5.075553548E0,-1.710499048E0,3.413209617E-1,2.154139996E0
5.104124976E0,-1.645747304E0,1.268614411E0,3.597614527E0
5.132696404E0,-1.681177497E0,-1.665371418E0,2.332512617E0
5.161267832E0,-1.676290631E0,-8.872817457E-2,2.159637690E0
5.189839260E0,-1.100244641E0,-1.144914150E0,1.759521008E0
5.218410688E0,-1.072755694E0,-3.086396754E-1,9.269116521E-1
5.246982116E0,-6.799693704E-1,4.016438872E-2,2.726749778E-1
5.275553544E0,-1.198059469E-1,1.953241676E-1,-4.267657399E-1
5.304124972E0,6.761514544E-1,-7.576256394E-1,-1.128649950E0
5.332696400E0,1.805641294E0,-2.894432306E0,-1.667433023E0
5.361267828E0,1.578399420E0,-2.235308647E0,-1.778610468E0
5.389839256E0,1.228984475E0,-3.267060041E0,-5.599343777E-1
5.418410684E0,1.109865785E0,-4.245055199E0,-7.364743948E-1
5.446982112E0,1.407968044E0,2.012037516E0,-1.620396376E0
5.475553540E0,-1.372690558E0,-1.772272825E0,3.642818451E0
5.504124968E0,-6.133850813E-1,-2.229199886E0,3.245985210E-1
5.532696396E0,1.139798164E0,-3.261562347E0,-2.232483387E0
5.561267824E0,-3.421608806E-1,7.145596147E-1,-1.076115489E0
5.589839252E0,3.847687542E-1,-2.087479353E0,-1.323515892E0
5.618410680E0,8.099309802E-1,-2.215760946E0,-1.037020087E0
5.646982108E0,7.134142518E-1,-1.895667553E0,-1.966146111E0
5.675553536E0,5.619196892E-1,-1.615280390E0,-1.663767815E0
5.704124964E0,8.177958429E-2,-1.742951274E0,-9.191231132E-1
5.732696392E0,-5.132031441E-1,-1.712407947E0,-1.372155994E-1
5.761267820E0,-1.639638662E0,-1.780824900E0,6.990588903E-1
5.789839248E0,-1.910251975E0,-1.240209222E0,1.532889962E0
5.818410676E0,-2.573040724E0,-2.197434902E0,2.085112095E0
5.846982104E0,-2.198580265E0,4.677700698E-1,2.455296516E0
5.875553532E0,-1.425835848E0,5.276348591E-1,4.025831223E0
5.904124960E0,-2.095344067E0,-1.364214778E0,2.622062683E0
5.932696388E0,-1.360473275E0,-2.542726696E-1,2.296471596E0
5.961267816E0,-9.560804963E-1,-2.561052442E-1,1.926287174E0
5.989839244E0,-8.833875060E-1,9.167560339E-1,1.243339896E0
6.018410672E0,-3.555999398E-1,9.130908251E-1,2.720641196E-1
6.046982100E0,3.194061518E-1,1.373072386E0,-8.036695719E-1
6.075553528E0,1.427515745E0,-6.140722632E-1,-1.467680097E0
6.104124956E0,2.695061207E0,-3.449097872E0,-1.787773490E0
6.132696384E0,1.794645786E0,-1.725236177E0,-1.244714260E0
6.161267812E0,1.610775352E0,-2.573728085E0,4.681518376E-1
6.189839240E0,5.997933149E-1,-2.145511389E0,-3.033709526E-1
6.218410668E0,4.073707461E-1,3.565467834E0,2.284254313E0
6.246982096E0,-3.647629023E-1,-1.279915452E0,9.525679946E-1
6.275553524E0,3.279582858E-1,-2.240195513E0,-1.453630209E0
6.304124952E0,4.757876694E-1,-1.024573684E0,-2.495766401E0
6.332696380E0,3.988186419E-1,-9.201157689E-1,-3.424663246E-1
6.361267808E0,1.128191710E0,-2.519361019E0,-1.203786373E0
6.389839236E0,1.162400246E0,-1.691027761E0,-1.691867709E0
6.418410664E0,1.034118533E0,-1.685529947E0,-2.176283836E0
6.446982092E0,6.126214862E-1,-1.549306989E0,-1.916055202E0
6.475553520E0,2.735912800E-1,-1.876119852E0,-9.973138571E-1
6.504124948E0,-7.777078152E-1,-1.881617665E0,3.283400787E-3
6.532696376E0,-1.775861621E0,-1.248761296E0,1.154153466E0
6.561267804E0,-1.923691034E0,-1.984243035E0,2.043573380E0
6.589839232E0,-2.485687017E0,-1.546863556E0,2.298914909E0
6.618410660E0,-2.067855120E0,1.636355281E0,2.666044950E0
6.646982088E0,-1.629253983E0,-3.110831380E-1,3.762548208E0
6.675553516E0,-1.725770712E0,-1.351539344E-1,2.871906519E0
6.704124944E0,-1.406898975E0,1.702786833E-1,2.465681314E0
6.732696372E0,-9.579130411E-1,7.070764899E-2,1.819385767E0
6.761267800E0,-7.343363762E-1,1.353524685E0,8.261188865E-1
6.789839228E0,-2.743548453E-1,1.102459073E0,1.126282811E-1
6.818410656E0,4.525747895E-1,1.836719036E0,-1.028468013E0
6.846982084E0,1.503873825E0,-2.774855494E-1,-1.863520741E0
6.875553512E0,2.577164173E0,-3.160158634E0,-2.123749495E0
6.904124940E0,1.456226349E0,-2.335490465E0,-1.378493786E0
6.932696368E0,1.015181661E0,-2.319607973E0,4.168391824E-1
6.961267796E0,2.625956833E-1,6.663012505E-1,2.641228735E-1
6.989839224E0,-6.299547851E-2,-9.060658813E-1,4.461607039E-1
7.018410652E0,2.130392566E-2,-1.192561626E0,-7.551821321E-2
7.046982080E0,6.156758070E-1,-7.111998796E-1,-2.077934504E0
7.075553508E0,5.857434273E-1,-6.482807398E-1,-1.299692154E0
7.104124936E0,8.166504502E-1,-1.187674761E0,-1.628948569E0
7.132696364E0,1.442787409E0,-1.496161699E0,-1.941100717E0
7.161267792E0,1.530751944E0,-1.665982246E0,-2.393751860E0
7.189839220E0,1.140409112E0,-9.164505601E-1,-2.466444731E0
7.218410648E0,4.177554548E-1,-9.732610583E-1,-1.788384318E0
7.246982076E0,-1.020908505E-1,-4.735732675E-1,-6.466771960E-1
7.275553504E0,-1.014112711E0,-7.490735054E-1,5.542838573E-1
7.304124932E0,-1.366581917E0,-8.712465763E-1,1.498681545E0
7.332696360E0,-1.951179981E0,-1.010523796E0,2.066786289E0
7.361267788E0,-2.288988352E0,3.517056704E-1,2.623284340E0
7.389839216E0,-1.804572344E0,1.787849903E0,3.657479286E0
7.418410644E0,-1.959732056E0,1.855503172E-1,2.969034195E0
7.446982072E0,-2.214462757E0,1.487304211E0,2.513328791E0
7.475553500E0,-1.490587592E0,-1.595885456E-1,2.167578936E0
7.504124928E0,-1.042212486E0,7.774787545E-1,1.111392975E0
7.532696356E0,-6.341544986E-1,1.047481179E0,4.657084048E-1
7.561267784E0,9.399688989E-2,1.726152420E0,-6.375142336E-1
7.589839212E0,9.021716118E-1,5.734497309E-1,-1.473788738E0
7.618410640E0,2.019444227E0,-1.680032134E0,-1.985082984E0
7.646982068E0,1.064661741E0,-7.661777139E-1,-2.019902229E0
7.675553496E0,7.488444448E-1,9.697485715E-2,3.386484087E-1
7.704124924E0,-1.470428944E0,-4.780173302E0,1.262887478E0
7.732696352E0,3.071888685E-1,3.877008915E0,7.809148431E-1
7.761267780E0,-6.457608938E-1,-3.715435028E0,8.819366992E-2
7.789839208E0,-1.240820065E-1,-4.980078936E-1,-9.912052155E-1
7.818410636E0,2.650391459E-1,1.507462740E0,-2.153070927E0
7.846982064E0,3.560580909E-1,8.349000812E-1,-1.577635884E0
7.875553492E0,1.195997834E0,4.561636150E-1,-1.710804462E0
7.904124920E0,1.627268672E0,-1.687515229E-1,-2.019291401E0
7.932696348E0,1.335275054E0,1.878410578E-2,-2.358321667E0
7.961267776E0,7.048621178E-1,6.522513628E-1,-2.193387985E0
7.989839204E0,5.856670439E-2,9.295842052E-1,-1.253266454E0
8.018410632E0,-9.438631535E-1,1.095128655E0,-1.188896447E-1
8.046982060E0,-1.417283773E0,9.778425694E-1,6.104834676E-1
8.075553488E0,-1.887039065E0,6.944010854E-1,1.141936183E0
8.104124916E0,-2.405663729E0,1.213025689E0,1.675221562E0
8.132696344E0,-2.522949934E0,1.989435434E0,2.250656605E0
8.161267772E0,-1.472872496E0,2.881298542E0,3.563405991E0
8.189839200E0,-1.149724722E0,2.595413685E0,2.892676115E0
8.218410628E0,-1.036714673E0,2.338850260E0,2.399707794E0
8.246982056E0,-1.918880492E-1,1.979661584E0,2.041740656E0
8.275553484E0,4.061490297E-1,2.751795292E0,1.322141409E0
8.304124912E0,8.850674033E-1,2.709034681E0,6.831763983E-1
8.332696340E0,1.341383696E0,2.947882891E0,-2.025781870E-1
8.361267768E0,2.059150457E0,1.219134331E0,-9.826530814E-1
8.389839196E0,2.301663876E0,4.262312353E-1,-1.341230989E0
8.418410624E0,8.270351887E-1,1.480584621E0,-5.880341530E-1
8.446982052E0,7.103599310E-1,-6.152940392E-1,1.537776947E0
8.475553480E0,8.099309802E-1,-4.003763676E0,1.130329728E0
8.504124908E0,-1.033125818E-1,2.433534384E0,-4.041637182E-1
8.532696336E0,-2.248747647E-1,-3.375030309E-2,1.724930704E-1
8.561267764E0,1.009683847E0,-4.992296100E-1,-5.352706835E-2
8.589839192E0,6.468299627E-1,6.577491760E-1,-1.657048345E0
8.618410620E0,9.938014150E-1,-2.145664245E-1,-1.461571455E0
8.646982048E0,1.773265481E0,6.398813426E-2,-1.959426641E0
8.675553476E0,1.922316551E0,-3.788891733E-1,-2.011960983E0
8.704124904E0,1.377424717E0,-2.402227521E-1,-1.974698305E0
8.732696332E0,7.653377652E-1,-1.241583601E-1,-1.774945378E0
8.761267760E0,3.902665377E-1,-3.672827184E-1,-1.126817346E0
8.789839188E0,-3.623194396E-1,-2.328923792E-1,-3.442989290E-1
8.818410616E0,-1.325043082E0,4.219551682E-1,6.978371739E-1
8.846982044E0,-1.416672826E0,-3.385720551E-1,1.692325830E0
8.875553472E0,-1.959732056E0,-5.719226003E-1,2.140089989E0
8.904124900E0,-1.226693749E0,2.784171104E0,2.225000381E0
8.932696328E0,-1.160720348E0,1.575879574E0,3.676416159E0
8.961267756E0,-1.383075237E0,1.789682508E0,2.757063866E0
8.989839184E0,-1.204091787E0,1.333976984E0,2.160248518E0
9.018410612E0,-9.670760632E-1,5.563455224E-1,2.177352905E0
9.046982040E0,-6.683629155E-1,1.677283287E0,1.416214705E0
9.075553468E0,-2.480876446E-1,1.836719036E0,7.748062015E-1
9.104124896E0,3.811035454E-1,1.789682508E0,-1.005636901E-1
9.132696324E0,9.657015800E-1,1.505019307E0,-1.081613302E0
9.161267752E0,1.909488440E0,6.948592514E-2,-1.832977533E0
9.189839180E0,2.017000675E0,-1.155298948E0,-1.789606094E0
9.218410608E0,8.789587021E-1,-1.608560920E0,-7.829001546E-1
9.246982036E0,3.737731576E-1,-3.534008265E0,1.406440854E0
9.275553464E0,3.811035454E-1,-1.374446787E-3,5.115996581E-3
9.304124892E0,-1.338558495E-1,-6.831000447E-1,1.107116938E0
9.332696320E0,4.275293052E-1,-1.892613292E0,-1.952477992E-1
9.361267748E0,5.918520689E-1,4.824308157E-1,-1.987526417E0
9.389839176E0,6.272822618E-1,8.941540122E-1,-1.242881656E0
9.418410604E0,1.192943454E0,-1.614211351E-1,-1.897729278E0
9.446982032E0,1.461113334E0,-4.986187518E-1,-1.718745708E0
9.475553460E0,1.644983768E0,-1.224937558E0,-2.095038652E0
9.504124888E0,9.559277296E-1,-5.199990273E-1,-2.112753868E0
9.532696316E0,1.831832081E-1,-2.573269904E-1,-1.672930837E0
9.561267744E0,-4.906011522E-1,-1.834122837E-1,-6.039166451E-1
9.589839172E0,-1.047099352E0,4.581489484E-4,1.572214365E-1
9.618410600E0,-1.172326803E0,2.692388594E-1,8.633816838E-1
9.646982028E0,-2.260277748E0,1.702786833E-1,1.838933468E0
9.675553456E0,-2.684218168E0,1.716989517E0,2.230498075E0
9.704124884E0,-2.135050297E0,3.349832296E0,4.114406586E0
9.732696312E0,-1.157665968E0,1.539227724E0,3.024622917E0
9.761267740E0,-1.967673302E0,2.894126892E0,2.465070248E0
9.789839168E0,-9.713521004E-1,1.078024387E0,2.429640055E0
9.818410596E0,-2.144900560E-1,2.274709463E0,1.576872230E0
9.846982024E0,-3.795000166E-2,2.831818581E0,1.174922943E0
9.875553452E0,2.729803920E-1,3.461620569E0,3.753003478E-1
9.904124880E0,1.608331800E0,2.013870001E0,-8.946884871E-1
9.932696308E0,2.701169729E0,5.160284042E-1,-1.931937695E0
9.961267736E0,1.424461365E0,-5.407684445E-1,-2.274633169E0
9.989839164E0,1.097648501E0,4.744895697E-1,-8.223773539E-2
1.001841059E1,-4.331798255E-1,-3.484528065E0,1.486464262E0
1.004698202E1,7.610617280E-1,6.754642725E-1,-3.031418845E-2
1.007555345E1,-2.841286957E-1,1.340696454E0,-6.289620996E-1
1.010412488E1,-2.096031308E-1,-2.393522739E0,4.687627256E-1
1.013269630E1,4.208098054E-1,2.277000248E-1,-9.117927551E-1
1.016126773E1,8.954520822E-1,7.994698882E-1,-2.107255936E0
1.018983916E1,1.640707731E0,4.879286289E-1,-1.787773490E0
1.021841059E1,1.477606654E0,7.683157325E-1,-2.069993258E0
1.024698202E1,1.090318084E0,5.062545538E-1,-2.044947863E0
1.027555344E1,3.731622994E-1,4.628831446E-1,-1.647274494E0
1.030412487E1,-3.360522389E-1,5.758932233E-1,-8.879690170E-1
1.033269630E1,-8.949939609E-1,8.110763431E-1,8.452847600E-2
1.036126773E1,-1.175992012E0,4.366159439E-1,9.195812941E-1
1.038983916E1,-1.712942481E0,8.703302741E-1,1.231733441E0
1.041841058E1,-2.362903118E0,8.434522152E-1,1.900020003E0
1.044698201E1,-2.004935980E0,3.153133631E0,2.297693253E0
1.047555344E1,-1.260291338E0,2.899624586E0,3.973907471E0
1.050412487E1,-1.579163074E0,3.159242392E0,2.815096140E0
1.053269630E1,-1.552284956E0,2.256383419E0,2.717968464E0
1.056126772E1,-5.431355834E-1,2.158645153E0,2.269593477E0
1.058983915E1,2.082286924E-1,2.669328451E0,1.736308098E0
1.061841058E1,4.226423800E-1,3.223383188E0,1.281824350E0
1.064698201E1,1.068326950E0,3.503770351E0,2.134210467E-1
1.067555344E1,2.203314543E0,1.694998384E0,-8.610908985E-1
1.070412486E1,2.968117952E0,-1.675297916E-1,-1.760895371E0
1.073269629E1,1.520978093E0,-1.847867295E-2,-1.765782356E0
1.076126772E1,1.173395753E0,3.468187451E-1,1.045419455E0
1.078983915E1,2.497675270E-1,-5.463120461E0,1.609248161E0
1.081841058E1,1.126359105E0,1.346194267E0,-1.494329125E-1
1.084698200E1,-4.606687427E-1,2.643519342E-1,5.304601192E-1
1.087555343E1,2.778673172E-1,-8.761335015E-1,-9.689849615E-2
1.090412486E1,9.198867083E-1,1.989893466E-1,-1.855579495E0
1.093269629E1,9.956340194E-1,1.116508961E0,-1.581911922E0
1.096126772E1,1.866117001E0,-8.413141370E-1,-1.480508327E0
1.098983914E1,1.505706429E0,2.122756653E-2,-1.636278868E0
1.101841057E1,1.098259330E0,-3.129157126E-1,-1.945987582E0
1.104698200E1,4.983896911E-1,-4.352414981E-2,-1.751732469E0
1.107555343E1,2.063960880E-1,-7.483099122E-3,-9.832639694E-1
1.110412486E1,-3.904192448E-1,7.315111160E-2,1.000291854E-2
1.113269628E1,-1.055651546E0,3.181080818E-1,7.955756187E-1
1.116126771E1,-1.573665261E0,-8.689557761E-2,1.405219197E0
1.118983914E1,-2.483854532E0,-2.519819140E-2,1.838322639E0
1.121841057E1,-2.463084936E0,2.474462509E0,2.258597851E0
1.124698200E1,-1.434998870E0,1.395674348E0,3.472997904E0
1.127555342E1,-1.730657578E0,2.489123106E0,3.136411190E0
1.130412485E1,-1.719662070E0,1.442710996E0,2.487672329E0
1.133269628E1,-7.453319430E-1,1.098183036E0,2.064342737E0
1.136126771E1,-2.731331289E-1,1.985770226E0,1.436984181E0
1.138983914E1,-1.808924675E-1,2.790279627E0,9.660070539E-1
1.141841056E1,4.458552599E-1,3.093879700E0,-4.864014685E-2
1.144698199E1,1.728061438E0,1.858710170E0,-1.208062410E0
1.147555342E1,2.362139463E0,6.522513628E-1,-1.986304760E0
1.150412485E1,9.259953499E-1,-1.559233516E-1,-2.004019737E0
1.153269628E1,1.136743903E0,2.545780838E-1,2.842814028E-1
1.156126770E1,-4.777729809E-1,-4.805829525E0,1.534111738E0
1.158983913E1,8.447502851E-1,7.121161819E-1,1.505019218E-1
1.161841056E1,-7.154759020E-2,1.148884773E0,-9.020189047E-1
1.164698199E1,-5.444336683E-2,-2.175443888E0,5.176319480E-1
1.167555342E1,2.570978999E-1,9.631817937E-1,-9.258426428E-1
1.170412484E1,5.594761968E-1,8.330674767E-1,-1.712637067E0
1.173269627E1,1.224708438E0,6.937901974E-1,-1.503721118E0
1.176126770E1,1.272355914E0,5.514585972E-1,-1.608790040E0
1.178983913E1,1.371316075E0,1.434006095E-1,-1.760895371E0
1.181841056E1,9.467647672E-1,4.781547785E-1,-1.721800089E0
1.184698198E1,3.401755691E-1,7.072292566E-1,-1.357113481E0
1.187555341E1,-2.181552500E-1,6.571382880E-1,-5.666538477E-1
1.190412484E1,-1.314658403E0,7.432702780E-1,2.286926806E-1
1.193269627E1,-1.789300680E0,5.013676286E-1,8.933140635E-1
1.196126770E1,-2.293264389E0,7.463245988E-1,1.266552687E0
1.198983912E1,-2.494239092E0,1.711491704E0,1.894522190E0
1.201841055E1,-1.949347377E0,3.804926872E0,3.606166601E0
1.204698198E1,-7.819838524E-1,2.926502705E0,2.716135979E0
1.207555341E1,-1.661629796E0,3.685197353E0,2.376494884E0
1.210412484E1,-9.774607420E-1,2.307696104E0,2.628782272E0
1.213269626E1,-2.138791978E-1,2.726749659E0,1.984319448E0
1.216126769E1,3.352123126E-2,3.383429766E0,1.652619600E0
1.218983912E1,1.379791945E-1,3.708410263E0,1.180420756E0
1.221841055E1,7.696138620E-1,2.823877335E0,2.201405615E-1
1.224698198E1,1.809917331E0,1.378570199E0,-8.293259144E-1
1.227555340E1,2.365193844E0,9.100365043E-1,-1.659491777E0
1.230412483E1,5.655848384E-1,1.675450683E0,-1.736460805E0
1.233269626E1,1.066494346E0,9.546296597E-1,5.848271251E-1
1.236126769E1,-7.581601143E-1,-4.364173889E0,1.474246860E0
1.238983912E1,8.197047710E-1,2.636952639E0,9.324094653E-1
1.241841054E1,-5.138140321E-1,1.308931470E0,-1.183016896E0
1.244698197E1,-1.808924675E-1,-1.386816859E0,6.489679813E-1
1.247555340E1,1.935679317E-1,1.365131140E0,-3.797291219E-1
1.250412483E1,7.531204820E-1,7.035640478E-1,-1.627115965E0
1.253269626E1,1.305342674E0,4.164573848E-1,-1.145143270E0
1.256126768E1,1.099481106E0,5.141957998E-1,-1.255099058E0
1.258983911E1,1.243645310E0,6.070473194E-1,-1.591074944E0
1.261841054E1,1.206993341E0,6.705773473E-1,-1.453630209E0
1.264698197E1,4.922810197E-1,8.349000812E-1,-1.142088890E0
1.267555340E1,-5.994115397E-2,9.216429591E-1,-6.637814641E-1
1.270412482E1,-1.109407663E0,6.559165716E-1,9.491318464E-2
1.273269625E1,-1.939573526E0,6.125451326E-1,8.890380263E-1
1.276126768E1,-2.463084936E0,2.655736506E-1,1.151099205E0
1.278983911E1,-3.149697542E0,1.647961736E0,1.680719376E0
1.281841054E1,-2.344577074E0,4.569119453E0,3.034396648E0
1.284698196E1,-5.156466365E-1,3.252093792E0,3.402137518E0
1.287555339E1,-1.901699901E0,3.548363447E0,2.393599033E0
1.290412482E1,-1.354975462E0,2.669328451E0,2.973921061E0
1.293269625E1,-4.948772192E-1,3.325397730E0,2.681927443E0
1.296126768E1,-6.910412759E-2,3.658319235E0,2.265928268E0
1.298983910E1,-3.275001347E-1,4.347986221E0,1.870087624E0
1.301841053E1,2.063960880E-1,3.888004541E0,1.005713224E0
1.304698196E1,1.340772867E0,2.305863619E0,-4.375322163E-2
1.307555339E1,2.363972187E0,8.959866166E-1,-8.482627273E-1
1.310412482E1,2.575331450E0,2.185370475E-1,-1.507997274E0
1.313269624E1,1.659644485E0,5.703954101E-1,-1.372385144E0
1.316126767E1,5.625305176E-1,-7.160868049E-1,7.906886935E-1
1.318983910E1,3.798818290E-1,-2.097253084E0,7.668649554E-1
1.321841053E1,6.004042029E-1,1.120784998E0,-6.307947040E-1
1.324698196E1,-2.975677252E-1,8.434522152E-1,3.688098863E-2
1.327555338E1,1.990657151E-1,-1.224326611E0,2.091449946E-1
1.330412481E1,6.486625075E-1,6.840163469E-1,-9.948704243E-1
1.333269624E1,8.679631352E-1,1.247234106E0,-1.433471680E0
1.336126767E1,1.805030465E0,-5.329799280E-2,-1.178130031E0
1.338983910E1,1.794645786E0,3.871358633E-1,-1.333900571E0
1.341841052E1,1.576566815E0,4.555527568E-1,-1.701030612E0
1.344698195E1,9.986883402E-1,3.584251702E-1,-1.526323199E0
1.347555338E1,5.826891065E-1,1.928807050E-1,-1.116432548E0
1.350412481E1,-1.973858327E-1,1.281289905E-1,-4.334852397E-1
1.353269624E1,-1.050153732E0,4.138612002E-2,4.449389875E-1
1.356126766E1,-1.559615374E0,1.572977938E-2,1.107727766E0
1.358983909E1,-2.282269001E0,2.290744567E-3,1.482188106E0
1.361841052E1,-2.577927589E0,1.469589114E0,2.083890438E0
1.364698195E1,-1.750205278E0,3.040123701E0,3.746054649E0
1.367555338E1,-1.783192039E0,2.115273714E0,2.845028639E0
1.370412480E1,-2.101452827E0,2.079843521E0,2.620230198E0
1.373269623E1,-1.226082921E0,1.111011147E0,2.746679306E0
1.376126766E1,-6.420957446E-1,2.073734760E0,2.117487907E0
1.378983909E1,-8.168032169E-1,2.852587938E0,1.821829200E0
1.381841052E1,-3.745367527E-1,3.285080671E0,1.002048135E0
1.384698194E1,7.109707594E-1,2.396882534E0,-1.036180183E-1
1.387555337E1,1.850845337E0,9.436340928E-1,-9.331730008E-1
1.390412480E1,2.994995832E0,-1.735010028E0,-1.562975049E0
1.393269623E1,2.317546368E0,-9.524916410E-1,-1.809153795E0
1.396126766E1,1.701794267E0,-7.111998796E-1,7.900778651E-1
1.398983908E1,5.228242874E-1,-4.447862625E0,7.827474475E-1
1.401841051E1,1.737835288E0,2.313194036E0,-1.078940704E-1
1.404698194E1,-1.110629320E0,-7.796167731E-1,9.409615397E-1
1.407555337E1,-2.248747647E-1,-5.358815193E-1,1.122464892E-2
1.410412480E1,1.517923832E0,-6.305656433E-1,-2.072436810E0
1.413269622E1,6.156758070E-1,1.040150762E0,-9.698249102E-1
1.416126765E1,1.173395753E0,-7.240280509E-1,-9.576076269E-1
1.418983908E1,1.286405802E0,-4.754058719E-1,-1.147586703E0
1.421841051E1,1.498986959E0,-1.562135100E0,-1.804266810E0
1.424698194E1,1.199662924E0,-7.973318696E-1,-1.958204865E0
1.427555336E1,1.011516452E0,-7.606799603E-1,-1.469512701E0
1.430412479E1,7.011969686E-1,-7.411322594E-1,-7.877870798E-1
1.433269622E1,-3.940844536E-1,-7.173085213E-1,-4.212679565E-1
1.436126765E1,-1.243798018E0,-9.451612234E-1,8.041277528E-1
1.438983908E1,-1.752648711E0,-1.318399906E0,1.595198274E0
1.441841050E1,-2.063579082E0,-1.026406288E0,2.228665590E0
1.444698193E1,-1.532737255E0,1.343750834E0,2.927495241E0
1.447555336E1,-2.932916880E-1,-4.247040749E-1,3.332499027E0
1.450412479E1,-1.670792818E0,8.165740967E-1,2.682538271E0
1.453269622E1,-1.339092970E0,-5.120577812E-1,2.412535906E0
1.456126764E1,-7.697665691E-1,-2.658790946E-1,2.047238588E0
1.458983907E1,-7.996989489E-1,6.485861540E-1,1.659339070E0
1.461841050E1,-4.875468314E-1,1.343140006E0,8.865945339E-1
1.464698193E1,-5.199990422E-2,1.531286478E0,-8.323038928E-3
1.467555336E1,5.527566671E-1,1.348637700E0,-7.187592983E-1
1.470412478E1,1.946140289E0,-1.298241377E0,-1.126817346E0
1.473269621E1,3.123888493E0,-2.382527113E0,-1.506164670E0
1.476126764E1,1.547245264E0,-1.948202014E0,-1.724243522E0
1.478983907E1,1.359098792E0,-3.840662479E0,1.688278764E-1
1.481841050E1,1.268079877E0,-1.386816859E0,-4.628067911E-1
1.484698192E1,1.727984995E-1,1.117730737E0,1.320919752E0
1.487555335E1,-1.022664785E0,-1.249982953E0,4.803691506E-1
1.490412478E1,3.493385613E-1,-2.106415987E0,-1.430417299E0
1.493269621E1,1.212491155E0,-2.060601234E0,-2.134134054E0
1.496126764E1,7.848854661E-1,-1.317789078E0,-1.476003081E-1
1.498983906E1,8.783478737E-1,-2.152841806E0,-4.866305292E-1
1.501841049E1,9.779189229E-1,-2.258521557E0,-1.200121164E0
1.504698192E1,9.950231314E-1,-2.742326736E0,-1.424308658E0
1.507555335E1,8.832347989E-1,-2.162615776E0,-1.412091374E0
1.510412478E1,9.913579226E-1,-2.284177780E0,-9.563859105E-1
1.513269620E1,7.323510647E-1,-2.257299900E0,-9.069058299E-1
1.516126763E1,-1.298088697E-3,-2.157117844E0,-8.910233378E-1
1.518983906E1,-7.416667938E-1,-2.126574516E0,-3.153591976E-2
1.521841049E1,-1.866269708E0,-1.766775012E0,1.130329728E0
1.524698192E1,-2.515008688E0,-1.739286065E0,1.937282801E0
1.527555334E1,-2.271273375E0,-8.859072924E-1,2.754620552E0
1.530412477E1,-1.227915525E0,-6.983717084E-1,3.268358231E0
1.533269620E1,-8.094727993E-1,-1.614058733E0,2.730796814E0
1.536126763E1,-1.363527536E0,-1.022741079E0,2.096718550E0
1.538983906E1,-1.362305880E0,-8.626944423E-1,2.008754015E0
1.541841048E1,-1.268232584E0,5.734497309E-1,1.592754722E0
1.544698191E1,-9.915106297E-1,1.048702955E0,1.019152284E0
1.547555334E1,-3.989713490E-1,1.316261888E0,2.567924857E-1
1.550412477E1,3.334560692E-1,1.660179019E0,-8.336020112E-1
1.553269620E1,1.564349532E0,-5.810855627E-1,-1.212338448E0
1.556126762E1,3.050584793E0,-2.510808945E0,-1.385213256E0
1.558983905E1,3.050584793E0,-2.510808945E0,-1.385213256E0
1.561841048E1,1.459891558E0,-3.134502172E0,-5.780312419E-2
1.564698191E1,1.335275054E0,-3.529121161E0,-5.293911099E-1
1.567555334E1,1.860619187E0,1.945453048E0,-9.710466862E-1
1.570412476E1,-2.185752153E0,-1.848630905E0,1.520061851E0
1.573269619E1,-6.573673487E-1,-9.512699246E-1,7.583128214E-1
1.576126762E1,1.420185328E0,-3.552334070E0,-2.220876932E0
1.578983905E1,2.784782052E-1,-9.500481486E-1,-1.189736366E0
1.581841048E1,5.307655334E-1,-2.368477345E0,-8.745299578E-1
1.584698190E1,9.638689756E-1,-1.803426862E0,-5.965862870E-1
1.587555333E1,1.147128582E0,-2.498591661E0,-1.578857541E0
1.590412476E1,1.032285929E0,-1.709964514E0,-1.802434206E0
1.593269619E1,1.046946645E0,-1.977523565E0,-1.377882957E0
1.596126762E1,6.730971336E-1,-1.646434546E0,-9.191231132E-1
1.598983904E1,-9.850202128E-3,-1.601841331E0,-8.287150860E-1
1.601841047E1,-1.014723539E0,-1.780214071E0,1.016327068E-1
1.604698190E1,-1.801517963E0,-1.063058257E0,1.162094712E0
1.607555333E1,-2.236454010E0,-1.381319046E0,1.796783805E0
1.610412476E1,-2.564488649E0,-9.928087592E-1,2.421698809E0
1.613269618E1,-1.690951347E0,1.133613229E0,3.436956882E0
1.616126761E1,-1.771585584E0,-6.201809645E-1,3.005686045E0
1.618983904E1,-2.017153502E0,5.196936131E-1,2.240882874E0
1.621841047E1,-1.721494675E0,-1.149953827E-1,2.436359644E0
1.624698190E1,-1.852219820E0,1.012050986E0,2.177352905E0
