"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.087885171E1,1.446987092E-1,-2.756529450E-1,-3.809508383E-1
3.088885170E1,1.324813962E-1,-1.547016203E-1,-3.601814210E-1
3.089885171E1,9.216429293E-2,-3.191770986E-2,-3.039818108E-1
3.090885171E1,7.864889689E-3,9.453139454E-2,-2.288453877E-1
3.091885174E1,-8.987355232E-2,1.971567571E-1,-1.634828150E-1
3.092885174E1,-1.503492147E-1,2.307543457E-1,-1.121701300E-1
3.093885174E1,-1.631773859E-1,1.928807050E-1,-6.513350457E-2
3.094885174E1,-1.185842156E-1,9.514226019E-2,-2.787072770E-2
3.095885174E1,-3.733913973E-2,-2.703078650E-2,3.077233583E-2
3.096885174E1,3.718642145E-2,-1.284344196E-1,1.553888470E-1
3.097885174E1,9.094256163E-2,-2.426662147E-1,3.038291037E-1
3.098885174E1,1.349248588E-1,-3.727805018E-1,4.266130030E-1
3.099885174E1,1.709659100E-1,-4.760167301E-1,5.390121937E-1
3.100885174E1,2.241111845E-1,-5.694791079E-1,6.648504734E-1
3.101885174E1,3.475059569E-1,-7.166976333E-1,8.090146780E-1
3.102885174E1,5.228242874E-1,-9.879218340E-1,9.427941442E-1
3.103885174E1,6.462190747E-1,-1.427133918E0,1.024039268E0
3.104885174E1,6.028476357E-1,-2.246915102E0,1.062523723E0
3.105885177E1,2.949715555E-1,-3.700163603E0,1.069854140E0
3.106885177E1,-2.816852331E-1,-5.292078495E0,1.085736632E0
3.107885177E1,-8.400160670E-1,-6.070320606E0,1.181642413E0
3.108885177E1,-1.147281289E0,-5.562080860E0,1.276937485E0
3.109885177E1,-1.332373500E0,-3.990324497E0,1.176755548E0
3.110885174E1,-1.624977946E0,-2.005012512E0,1.044197798E0
3.111885174E1,-1.985388398E0,-3.959933817E-1,9.996046424E-1
3.112885174E1,-2.221182346E0,4.054618180E-1,9.635635614E-1
3.113885174E1,-2.306092739E0,4.879286289E-1,9.201921225E-1
3.114885174E1,-2.276160240E0,1.727221459E-1,9.146943688E-1
3.115885174E1,-2.128330946E0,-3.911064863E-1,9.727265239E-1
3.116885174E1,-1.861993670E0,-1.151633739E0,1.066799760E0
3.117885174E1,-1.499750495E0,-1.713018894E0,1.124221087E0
3.118885174E1,-1.128955364E0,-1.665371418E0,1.081460595E0
3.119885174E1,-7.832056284E-1,-1.145525098E0,9.831112623E-1
3.120885174E1,-5.419138074E-1,-5.218316317E-1,9.024770260E-1
3.121885170E1,-4.606687427E-1,-8.994990587E-2,8.432230949E-1
3.122885170E1,-4.826599061E-1,4.688390717E-2,7.644215226E-1
3.123885170E1,-5.724570751E-1,6.948592514E-2,6.960045695E-1
3.124885170E1,-6.640868783E-1,1.049161032E-1,6.520223022E-1
3.125885170E1,-7.160104513E-1,1.061378345E-1,6.489679813E-1
3.126885170E1,-7.147886753E-1,-7.483099122E-3,6.862307191E-1
3.127885170E1,-6.872997880E-1,-1.357648075E-1,7.332673669E-1
3.128885170E1,-6.530913115E-1,-1.931861341E-1,7.851909399E-1
3.129885170E1,-6.231589317E-1,-1.528690308E-1,8.181776404E-1
3.130885174E1,-6.017786264E-1,1.939497143E-2,8.096255064E-1
3.131885174E1,-5.803983212E-1,2.301434875E-1,7.619780302E-1
3.132885174E1,-5.602397919E-1,4.408919811E-1,6.984480619E-1
3.133885174E1,-5.339725614E-1,6.534730792E-1,6.220899224E-1
3.134885174E1,-5.009858608E-1,8.403978348E-1,5.377904773E-1
3.135885170E1,-4.325689375E-1,9.747881889E-1,4.431063831E-1
3.136885170E1,-3.207806051E-1,1.015716195E0,3.245985210E-1
3.137885170E1,-1.802816093E-1,9.644035101E-1,1.828777790E-1
3.138885170E1,-3.672827408E-2,8.294022679E-1,3.443752974E-2
3.139885170E1,9.094256163E-2,6.473644376E-1,-1.152244583E-1
3.140885170E1,2.027309090E-1,4.641048610E-1,-2.471713424E-1
3.141885170E1,3.084105849E-1,2.838996351E-1,-3.705661297E-1
3.142885170E1,4.092033505E-1,1.146899462E-1,-4.847979248E-1
3.143885170E1,5.057200789E-1,-1.542434748E-2,-6.014732122E-1
3.144885170E1,6.113997698E-1,-1.058324054E-1,-7.089854479E-1
3.145885170E1,7.372379899E-1,-1.650863290E-1,-8.024478555E-1
3.146885170E1,8.881217241E-1,-1.840231568E-1,-8.702539206E-1
3.147885170E1,1.049390078E0,-1.711949855E-1,-9.056841135E-1
3.148885170E1,1.190500021E0,-1.284344196E-1,-9.142361879E-1
3.149885170E1,1.280297160E0,-5.451972410E-2,-8.971319795E-1
3.150885170E1,1.272966862E0,1.634064503E-2,-8.415432572E-1
3.151885170E1,1.156291604E0,6.337726861E-2,-7.334200740E-1
3.152885170E1,9.461538792E-1,5.543602258E-2,-5.073999166E-1
3.153885170E1,7.421249151E-1,-4.535674304E-2,-1.805870384E-1
3.154885170E1,6.278930902E-1,-1.156062484E-1,9.552405030E-2
3.155885174E1,6.034585238E-1,-9.483683109E-2,1.688278764E-1
3.156885174E1,5.881868601E-1,8.414668590E-2,3.504839167E-2
3.157885174E1,5.802456141E-1,2.099849284E-1,-9.567677230E-2
3.158885174E1,5.765804052E-1,1.507309973E-1,-1.921934783E-1
3.159885174E1,5.716935396E-1,-1.168279797E-1,-2.795472145E-1
3.160885170E1,6.083454490E-1,-4.692972302E-1,-3.888920844E-1
3.161885170E1,6.627124548E-1,-6.940956116E-1,-5.110651255E-1
3.162885170E1,6.633232832E-1,-5.761986375E-1,-5.452736020E-1
3.163885173E1,6.553820372E-1,-2.102903575E-1,-4.890739918E-1
3.164885173E1,7.384597063E-1,1.635591686E-1,-4.359287024E-1
3.165885173E1,7.824420333E-1,2.790127099E-1,-3.614031374E-1
3.166885173E1,6.358343363E-1,4.140139222E-1,-2.868776023E-1
3.167885173E1,5.399284959E-1,1.051146388E0,-3.406337202E-1
3.168885173E1,4.654029608E-1,1.449430466E0,-5.086216927E-1
3.169885173E1,4.018729627E-1,1.177595496E0,-7.010442019E-1
3.170885173E1,3.890447915E-1,5.551238060E-1,-7.957283258E-1
3.171885173E1,3.951534629E-1,-1.968513280E-1,-7.431939244E-1
3.172885173E1,3.859904706E-1,-9.274461865E-1,-5.855907202E-1
3.173885173E1,3.395647109E-1,-1.521818042E0,-3.742313087E-1
3.174885173E1,2.925280929E-1,-1.789987922E0,-1.567633003E-1
3.175885173E1,2.461023331E-1,-1.647656322E0,-1.659262776E-1
3.176885173E1,1.532508135E-1,-1.244485259E0,-3.913355470E-1
3.177885173E1,1.091921609E-2,-6.287330389E-1,-6.222426295E-1
3.178885173E1,-1.185842156E-1,1.617265791E-1,-8.354345560E-1
3.179885173E1,-1.998292953E-1,9.882272482E-1,-9.612728357E-1
3.180885177E1,-2.218204439E-1,1.789682508E0,-9.356164932E-1
3.181885177E1,-1.246928647E-1,2.474462509E0,-7.896196842E-1
3.182885177E1,2.070069611E-1,2.861140013E0,-6.485098004E-1
3.183885177E1,7.702246904E-1,2.612517834E0,-5.538256764E-1
3.184885177E1,1.333442450E0,1.494023681E0,-4.078288972E-1
3.185885173E1,1.513647676E0,-1.186605766E-1,-1.488220394E-1
3.186885173E1,1.263193011E0,-1.525483251E0,1.205695271E-1
3.187885173E1,8.862891197E-1,-2.347096920E0,2.305252701E-1
3.188885173E1,6.382778287E-1,-2.749657154E0,2.079232633E-1
3.189885173E1,5.735260844E-1,-2.873051882E0,1.327868253E-1
3.190885173E1,6.682102084E-1,-2.744159460E0,5.154175684E-2
3.191885173E1,8.135961294E-1,-2.386192322E0,-1.931861416E-2
3.192885173E1,8.697957397E-1,-1.851074457E0,-7.735081017E-2
3.193885170E1,8.013788462E-1,-1.284191489E0,-1.127809957E-1
3.194885170E1,6.596581340E-1,-7.912232280E-1,-1.421025246E-1
3.195885170E1,5.289329290E-1,-4.821254015E-1,-1.512655020E-1
3.196885170E1,4.183663428E-1,-3.281873465E-1,-1.537089646E-1
3.197885170E1,3.212387562E-1,-2.658790946E-1,-1.628719419E-1
3.198885170E1,2.461023331E-1,-2.597704530E-1,-1.750892550E-1
3.199885173E1,1.954005212E-1,-2.860376537E-1,-1.561524272E-1
3.200885173E1,1.636355221E-1,-3.446807265E-1,-1.121701300E-1
3.201885173E1,1.446987092E-1,-4.295909703E-1,-9.506590664E-2
3.202885173E1,1.440878361E-1,-5.261076689E-1,-9.689849615E-2
3.203885173E1,1.581377387E-1,-6.085745096E-1,-1.103375331E-1
3.204885173E1,1.807397604E-1,-6.879869699E-1,-1.286634952E-1
3.205885176E1,1.996765733E-1,-7.466300726E-1,-1.445459872E-1
3.206885177E1,2.076178193E-1,-7.771732807E-1,-1.512655020E-1
3.207885176E1,2.106721550E-1,-8.022187948E-1,-1.616502106E-1
3.208885176E1,2.167807966E-1,-8.260425329E-1,-1.720349193E-1
3.209885176E1,2.332741618E-1,-8.578075171E-1,-1.805870384E-1
3.210885173E1,2.534327209E-1,-8.804095387E-1,-1.964695305E-1
3.211885173E1,2.699260712E-1,-8.883507848E-1,-2.276236564E-1
3.212885173E1,2.668717504E-1,-8.669704795E-1,-2.783254683E-1
3.213885173E1,2.344958931E-1,-8.022187948E-1,-3.326924741E-1
3.214885173E1,1.837940812E-1,-7.008151412E-1,-3.748421967E-1
3.215885173E1,1.477530301E-1,-5.798638463E-1,-3.986659348E-1
3.216885173E1,1.618029326E-1,-4.595233798E-1,-4.053854346E-1
3.217885173E1,2.161699384E-1,-3.575088978E-1,-3.809508383E-1
3.218885173E1,2.711478174E-1,-2.622139156E-1,-3.284164369E-1
3.219885173E1,2.656500340E-1,-1.540907621E-1,-2.526691258E-1
3.220885173E1,1.947896481E-1,-4.841107130E-2,-1.928043365E-1
3.221885173E1,1.056033298E-1,2.122756653E-2,-1.585958898E-1
3.222885173E1,3.657555580E-2,2.290744567E-3,-1.207222417E-1
3.223885173E1,1.153008174E-2,-5.757404864E-2,-7.796167582E-2
3.224885173E1,3.718642145E-2,-1.449277848E-1,-1.320996135E-2
3.225885173E1,6.895141304E-2,-2.194533348E-1,8.147415519E-2
3.226885173E1,5.917757004E-2,-2.481640130E-1,2.152536362E-1
3.227885173E1,4.207334295E-2,-2.738203406E-1,3.722459972E-1
3.228885173E1,6.650795043E-2,-3.630066812E-1,5.377904773E-1
3.229885170E1,1.208749637E-1,-4.967861474E-1,7.412086129E-1
3.230885173E1,2.106721550E-1,-7.008151412E-1,9.690613747E-1
3.231885173E1,3.456733823E-1,-1.079551578E0,1.186529398E0
3.232885173E1,4.153120220E-1,-1.788766146E0,1.322141409E0
3.233885173E1,4.085161164E-2,-3.789349794E0,1.341078281E0
3.234885173E1,-5.535202622E-1,-5.290245533E0,1.338024020E0
3.235885170E1,-1.083140492E0,-5.926767349E0,1.431486368E0
3.236885170E1,-1.359251499E0,-5.295743465E0,1.531057358E0
3.237885170E1,-1.568778276E0,-3.657402992E0,1.432097197E0
3.238885170E1,-1.896812916E0,-1.750892520E0,1.250670195E0
3.239885170E1,-2.189417362E0,-2.964223623E-1,1.168203473E0
3.240885170E1,-2.354351044E0,4.347833395E-1,1.080238819E0
3.241885170E1,-2.372677088E0,5.196936131E-1,9.715048075E-1
3.242885170E1,-2.260277748E0,1.666134894E-1,9.098074436E-1
3.243885170E1,-2.081905127E0,-4.699080884E-1,9.269116521E-1
3.244885170E1,-1.829617739E0,-1.334893227E0,1.013654470E0
3.245885170E1,-1.495474458E0,-2.149787426E0,1.120555878E0
3.246885170E1,-1.089859962E0,-2.267684460E0,1.143768787E0
3.247885170E1,-6.427065730E-1,-1.802816033E0,1.081460595E0
3.248885170E1,-3.507130146E-1,-1.138194680E0,9.812786579E-1
3.249885170E1,-2.810743749E-1,-5.780312419E-1,8.872054219E-1
3.250885170E1,-3.995822370E-1,-2.139555514E-1,7.760279179E-1
3.251885170E1,-5.223661661E-1,-1.481348183E-2,6.905068159E-1
3.252885170E1,-5.987243056E-1,1.794416606E-1,6.336963177E-1
3.253885170E1,-6.414848566E-1,3.462078869E-1,5.866597295E-1
3.254885170E1,-6.610325575E-1,3.798054755E-1,5.799401999E-1
3.255885173E1,-6.824128628E-1,3.236058652E-1,6.007096171E-1
3.256885173E1,-6.885215044E-1,1.965458989E-1,6.178138256E-1
3.257885173E1,-6.872997880E-1,1.366810948E-1,6.129269004E-1
3.258885173E1,-6.769150496E-1,2.136501223E-1,5.805510283E-1
3.259885173E1,-6.567565203E-1,3.999640048E-1,5.347361565E-1
3.260885170E1,-6.317110062E-1,6.107125282E-1,4.712061882E-1
3.261885170E1,-5.681810379E-1,7.493789196E-1,3.765220642E-1
3.262885170E1,-4.600578845E-1,8.122980595E-1,2.690097690E-1
3.263885173E1,-3.256675303E-1,8.269588351E-1,1.633300930E-1
3.264885173E1,-1.802816093E-1,8.104654551E-1,6.436992437E-2
3.265885173E1,-2.390010282E-2,7.396050692E-1,-4.558581859E-2
3.266885173E1,1.269836128E-1,6.094908118E-1,-1.427133977E-1
3.267885173E1,2.473240644E-1,4.946481287E-1,-2.337323129E-1
3.268885173E1,3.499494195E-1,3.981314301E-1,-3.192534447E-1
3.269885173E1,4.550182521E-1,2.802344263E-1,-3.968333304E-1
3.270885173E1,5.771912932E-1,1.537853181E-1,-4.731914997E-1
3.271885173E1,6.987534761E-1,6.215553731E-2,-5.440518856E-1
3.272885173E1,8.270351887E-1,5.955935922E-3,-6.106361747E-1
3.273885173E1,9.638689756E-1,-4.596760869E-2,-6.723335385E-1
3.274885173E1,1.098870158E0,-1.046106741E-1,-7.291440368E-1
3.275885173E1,1.221043229E0,-1.766927689E-1,-7.877870798E-1
3.276885173E1,1.299844861E0,-2.011273801E-1,-8.342128396E-1
3.277885173E1,1.323057771E0,-1.614211351E-1,-8.494845033E-1
3.278885173E1,1.263193011E0,-9.911288321E-2,-8.250498772E-1
3.279885173E1,1.094594121E0,-3.817907767E-3,-7.059311271E-1
3.280885176E1,8.942303658E-1,2.733621933E-2,-4.689154327E-1
3.281885176E1,7.775551081E-1,-2.336559631E-2,-1.750892550E-1
3.282885176E1,7.299076319E-1,-8.384125680E-2,2.160935849E-2
3.283885176E1,6.889796257E-1,-2.580905706E-2,1.916589774E-2
3.284885176E1,6.083454490E-1,1.372919679E-1,-7.612907887E-2
3.285885173E1,4.947244823E-1,3.077233732E-1,-1.854739636E-1
3.286885173E1,3.731622994E-1,3.761402667E-1,-2.508365512E-1
3.287885173E1,2.937498391E-1,2.857322097E-1,-2.361757755E-1
3.288885173E1,3.328452110E-1,3.772092983E-2,-2.160172164E-1
3.289885173E1,5.332090259E-1,-2.041817009E-1,-3.394120038E-1
3.290885173E1,7.799985409E-1,-2.848159075E-1,-5.800929070E-1
3.291885173E1,8.746826649E-1,-2.701551616E-1,-7.688502669E-1
3.292885173E1,8.887325525E-1,-2.090686262E-1,-8.403214812E-1
3.293885169E1,9.815840721E-1,-2.744311988E-1,-7.890087962E-1
3.294885169E1,1.045114040E0,-6.550002694E-1,-4.805218875E-1
3.295885173E1,9.137780666E-1,-4.656320214E-1,-2.184606791E-1
3.296885173E1,7.854963541E-1,6.455318332E-1,-3.003166318E-1
3.297885173E1,4.690681398E-1,1.236849427E0,-4.805218875E-1
3.298885173E1,1.098793894E-1,1.231351614E0,-5.562691689E-1
3.299885173E1,-6.116288155E-2,8.819366693E-1,-5.764276981E-1
3.300885173E1,-2.939788997E-2,3.633120954E-1,-5.782603025E-1
3.301885173E1,1.208749637E-1,-3.104722500E-1,-5.629886985E-1
3.302885173E1,2.913063765E-1,-1.052673578E0,-4.273765981E-1
3.303885173E1,4.030947089E-1,-1.436907768E0,-1.231657043E-1
3.304885173E1,4.110359550E-1,-1.278693676E0,-8.651378751E-2
3.305885176E1,3.035236597E-1,-8.187121153E-1,-3.455206454E-1
3.306885176E1,9.949467331E-2,-2.200642079E-1,-6.289620996E-1
3.307885176E1,-1.100321040E-1,4.360050559E-1,-8.543714285E-1
3.308885176E1,-2.450333238E-1,1.125061035E0,-9.478337765E-1
3.309885176E1,-2.493093759E-1,1.806786656E0,-8.024478555E-1
3.310885172E1,-2.939788997E-2,2.314415693E0,-5.617669225E-1
3.311885172E1,4.360814393E-1,2.351067543E0,-4.145484269E-1
3.312885173E1,9.681450725E-1,1.636355281E0,-3.198643029E-1
3.313885172E1,1.216767192E0,3.107776940E-1,-1.476003081E-1
3.314885172E1,1.065272689E0,-9.921978712E-1,7.658722997E-2
3.315885173E1,7.793877125E-1,-1.796096563E0,2.293035388E-1
3.316885172E1,5.839108229E-1,-2.151009321E0,2.690097690E-1
3.317885172E1,5.185482502E-1,-2.223091364E0,2.415208519E-1
3.318885172E1,5.515349507E-1,-2.105805159E0,1.804343164E-1
3.319885173E1,6.291148663E-1,-1.864513397E0,1.266781837E-1
3.320885172E1,7.018077970E-1,-1.588402390E0,9.185886383E-2
3.321885176E1,7.189120650E-1,-1.334893227E0,5.826127157E-2
3.322885179E1,6.614906788E-1,-1.141859889E0,2.710714564E-2
3.323885179E1,5.460371971E-1,-1.001360893E0,-7.712173741E-3
3.324885179E1,4.092033505E-1,-9.066767693E-1,-4.375322163E-2
3.325885176E1,2.796999216E-1,-8.529205918E-1,-8.345946670E-2
3.326885176E1,1.856266707E-1,-8.003861904E-1,-1.182787865E-1
3.327885176E1,1.379791945E-1,-7.484626174E-1,-1.390482038E-1
3.328885176E1,1.263727546E-1,-7.124215961E-1,-1.476003081E-1
3.329885176E1,1.337031275E-1,-6.934847832E-1,-1.427133977E-1
3.330885179E1,1.465312988E-1,-6.824892163E-1,-1.445459872E-1
3.331885182E1,1.593594700E-1,-6.696610451E-1,-1.653154045E-1
3.332885182E1,1.770745665E-1,-6.513350606E-1,-1.995238662E-1
3.333885182E1,2.051743716E-1,-6.293439269E-1,-2.331214547E-1
3.334885182E1,2.357176244E-1,-6.128505468E-1,-2.599995136E-1
3.335885179E1,2.589305043E-1,-6.055201888E-1,-2.838232517E-1
3.336885179E1,2.772564590E-1,-6.110179424E-1,-3.070361316E-1
3.337885179E1,2.949715555E-1,-6.262896061E-1,-3.253620863E-1
3.338885179E1,3.218496144E-1,-6.421720982E-1,-3.442989290E-1
3.339885179E1,3.548363447E-1,-6.433938146E-1,-3.662900627E-1
3.340885179E1,3.780492246E-1,-6.171266437E-1,-3.956116140E-1
3.341885179E1,3.658319116E-1,-5.633704662E-1,-4.261548519E-1
3.342885179E1,3.187952936E-1,-4.747950137E-1,-4.365395904E-1
3.343885179E1,2.662608922E-1,-3.605632186E-1,-4.285983145E-1
3.344885179E1,2.399936765E-1,-2.493857294E-1,-4.182136059E-1
3.345885179E1,2.338850349E-1,-1.504255682E-1,-3.974441886E-1
3.346885179E1,2.088395506E-1,-5.146539584E-2,-3.546836376E-1
3.347885179E1,1.410335153E-1,5.238169432E-2,-2.923753858E-1
3.348885179E1,5.001459271E-2,1.452332139E-1,-2.361757755E-1
3.349885179E1,-3.795000166E-2,2.063197345E-1,-1.921934783E-1
3.350885179E1,-9.414960444E-2,2.277000248E-1,-1.628719419E-1
3.351885176E1,-1.057560444E-1,2.026545405E-1,-1.311069578E-1
3.352885172E1,-7.765624672E-2,1.214094684E-1,-7.551821321E-2
3.353885172E1,-2.451096848E-2,-7.483099122E-3,2.344195358E-2
3.354885172E1,1.458440814E-2,-1.241583601E-1,1.786017269E-1
3.355885175E1,3.588833380E-3,-2.377792895E-1,3.453679383E-1
3.356885175E1,-3.917173296E-2,-3.776674271E-1,4.828126132E-1
3.357885175E1,-3.672827408E-2,-5.749769211E-1,6.049856544E-1
3.358885175E1,4.512767121E-2,-8.425359130E-1,7.387651801E-1
3.359885175E1,1.611920595E-1,-1.114981771E0,9.079748392E-1
3.360885172E1,2.827542424E-1,-1.394147158E0,1.086958289E0
3.361885169E1,3.774383664E-1,-1.753335953E0,1.220737815E0
3.362885169E1,3.676645160E-1,-2.332436323E0,1.270217896E0
3.363885169E1,1.630246639E-1,-3.372128963E0,1.250059366E0
3.364885169E1,-2.688570619E-1,-4.738023758E0,1.223181248E0
3.365885169E1,-7.862599492E-1,-5.666538715E0,1.259222388E0
3.366885169E1,-1.159498572E0,-5.604230404E0,1.331304431E0
3.367885169E1,-1.378799200E0,-4.469853878E0,1.283046126E0
3.368885169E1,-1.604208469E0,-2.791196108E0,1.214018345E0
3.369885169E1,-1.831450343E0,-1.140638113E0,1.209742308E0
3.370885169E1,-2.008601189E0,-6.979135424E-2,1.190194607E0
3.371885169E1,-2.098398447E0,3.633120954E-1,1.116890788E0
3.372885169E1,-2.116724491E0,1.763873398E-1,1.070464969E0
3.373885169E1,-2.061746597E0,-4.411974251E-1,1.019763112E0
3.374885169E1,-1.880930424E0,-1.207833290E0,9.947177172E-1
3.375885169E1,-1.537624121E0,-1.967749715E0,1.018541455E0
3.376885169E1,-1.108185887E0,-2.086257458E0,1.024650097E0
3.377885169E1,-7.306711674E-1,-1.527315855E0,9.629526734E-1
3.378885169E1,-5.431355834E-1,-8.394815922E-1,8.511643410E-1
3.379885169E1,-5.529094338E-1,-3.666718602E-1,7.460955381E-1
3.380885172E1,-6.396522522E-1,-1.687515229E-1,6.434701681E-1
3.381885172E1,-7.050148249E-1,-9.544769675E-2,5.652794242E-1
3.382885172E1,-7.282277346E-1,4.993823543E-2,4.931973219E-1
3.383885172E1,-6.946301460E-1,1.495092660E-1,3.979023397E-1
3.384885172E1,-6.292675734E-1,7.925976813E-2,3.795763850E-1
3.385885169E1,-5.565745831E-1,-1.272126883E-1,4.272238910E-1
3.386885168E1,-4.869359732E-1,-3.550654352E-1,4.907538593E-1
3.387885168E1,-4.289037585E-1,-4.943426847E-1,5.219079852E-1
3.388885168E1,-3.873649240E-1,-4.613559842E-1,5.103015304E-1
3.389885169E1,-3.586542606E-1,-2.805398703E-1,4.693735838E-1
3.390885168E1,-3.403283060E-1,-4.963280261E-2,4.082870483E-1
3.391885172E1,-3.220023513E-1,1.525636017E-1,3.239876628E-1
3.392885172E1,-2.884047627E-1,3.040581644E-1,2.244166136E-1
3.393885172E1,-2.322051525E-1,4.604396820E-1,1.199586615E-1
3.394885172E1,-1.656208336E-1,5.966626406E-1,1.000291854E-2
3.395885172E1,-8.315403014E-2,6.418666840E-1,-1.030071527E-1
3.396885172E1,2.802344225E-2,5.758932233E-1,-2.099085748E-1
3.397885172E1,1.465312988E-1,4.732678533E-1,-3.015383482E-1
3.398885172E1,2.583196461E-1,3.846924007E-1,-3.840051591E-1
3.399885172E1,3.713297248E-1,2.955060601E-1,-4.597524405E-1
3.400885172E1,4.867832363E-1,1.824959964E-1,-5.330562592E-1
3.401885172E1,6.040693521E-1,5.604688451E-2,-5.984188914E-1
3.402885172E1,7.299076319E-1,-8.139779419E-2,-6.558402181E-1
3.403885172E1,8.667414188E-1,-2.072360367E-1,-7.095963359E-1
3.404885172E1,1.012738228E0,-3.104722500E-1,-7.480808496E-1
3.405885175E1,1.155680656E0,-3.642283976E-1,-7.767915130E-1
3.406885175E1,1.268079877E0,-3.599523604E-1,-7.969500422E-1
3.407885175E1,1.306564450E0,-2.921462953E-1,-7.938957214E-1
3.408885175E1,1.252197385E0,-1.919644028E-1,-7.303657532E-1
3.409885175E1,1.120861411E0,-1.113301888E-1,-5.941427946E-1
3.410885172E1,9.620364308E-1,-1.266018152E-1,-3.791182339E-1
3.411885172E1,8.160396218E-1,-1.626428664E-1,-1.317178160E-1
3.412885172E1,7.195228934E-1,-1.797471046E-1,3.565925732E-2
3.413885172E1,6.480516791E-1,-3.252857551E-2,3.627012298E-2
3.414885172E1,5.759695768E-1,2.955060601E-1,-8.468119800E-2
3.415885172E1,4.990005493E-1,4.909829497E-1,-1.940260679E-1
3.416885172E1,4.098142087E-1,4.634940028E-1,-2.679407597E-1
3.417885172E1,3.426190317E-1,2.386955917E-1,-2.899319232E-1
3.418885172E1,3.462842405E-1,-7.040221989E-2,-3.308598995E-1
3.419885172E1,4.348596931E-1,-2.921462953E-1,-4.249331355E-1
3.420885172E1,5.539784431E-1,-3.703370690E-1,-4.493677318E-1
3.421885168E1,6.492733955E-1,-3.404046595E-1,-3.766747713E-1
3.422885168E1,7.549530864E-1,-3.300199509E-1,-2.984840274E-1
3.423885168E1,8.154287338E-1,-5.169447064E-1,-2.636647224E-1
3.424885168E1,6.767623425E-1,-8.083274364E-1,-2.178498209E-1
3.425885168E1,4.861723781E-1,-3.281873465E-1,-2.599995136E-1
3.426885168E1,4.195880592E-1,8.055785298E-1,-3.546836376E-1
3.427885168E1,3.218496144E-1,1.461647868E0,-4.756349623E-1
3.428885168E1,1.917353272E-1,1.364520192E0,-6.314055920E-1
3.429885168E1,1.049924642E-1,9.027060866E-1,-7.199810743E-1
3.430885172E1,9.766208380E-2,3.010038435E-1,-7.444156408E-1
3.431885172E1,1.428661048E-1,-3.391829133E-1,-6.979898810E-1
3.432885172E1,2.027309090E-1,-8.663596511E-1,-5.397757888E-1
3.433885172E1,2.784782052E-1,-1.119868755E0,-2.758820057E-1
3.434885172E1,3.682753742E-1,-1.044732332E0,-1.702023298E-1
3.435885168E1,4.470770061E-1,-6.947064996E-1,-3.094795942E-1
3.436885168E1,4.568508565E-1,-1.895209402E-1,-5.483279228E-1
3.437885168E1,3.792709708E-1,3.022255898E-1,-7.358635664E-1
3.438885168E1,2.424371392E-1,6.931793094E-1,-8.458192945E-1
3.439885168E1,1.416443735E-1,1.025490046E0,-8.390997648E-1
3.440885168E1,2.180025280E-1,1.285107732E0,-6.894378066E-1
3.441885168E1,4.898375571E-1,1.337031364E0,-4.957934916E-1
3.442885168E1,8.074874878E-1,1.047481179E0,-3.430771828E-1
3.443885168E1,9.602038264E-1,3.908010423E-1,-2.141846269E-1
3.444885168E1,8.765152693E-1,-4.234823287E-1,-7.307475805E-2
3.445885168E1,6.902013421E-1,-1.119257808E0,7.353290170E-2
3.446885168E1,5.606979132E-1,-1.572519898E0,1.743256748E-1
3.447885168E1,5.026657581E-1,-1.765553236E0,1.981494129E-1
3.448885168E1,5.154939294E-1,-1.753946781E0,1.816560477E-1
3.449885168E1,5.839108229E-1,-1.642769337E0,1.413389444E-1
3.450885168E1,6.486625075E-1,-1.496772528E0,9.246972948E-2
3.451885168E1,6.675993800E-1,-1.325730324E0,4.726569727E-2
3.452885168E1,6.352235079E-1,-1.158353209E0,5.726861767E-3
3.453885168E1,5.619196892E-1,-1.069166899E0,-3.459024429E-2
3.454885168E1,4.403574765E-1,-9.976956844E-1,-7.429648191E-2
3.455885172E1,3.035236597E-1,-9.127854109E-1,-1.115592644E-1
3.456885172E1,1.978439838E-1,-8.333728909E-1,-1.335504204E-1
3.457885172E1,1.471421719E-1,-7.661777139E-1,-1.335504204E-1
3.458885172E1,1.343140006E-1,-7.197519541E-1,-1.182787865E-1
3.459885172E1,1.453095675E-1,-7.099781036E-1,-9.750936180E-2
3.460885168E1,1.697441787E-1,-7.417431474E-1,-8.895725012E-2
3.461885168E1,2.027309090E-1,-7.991644740E-1,-8.407033235E-2
3.462885168E1,2.399936765E-1,-8.675813675E-1,-9.445504099E-2
3.463885171E1,2.723695338E-1,-9.207266569E-1,-1.060614809E-1
3.464885171E1,2.894737720E-1,-9.506590366E-1,-1.195005104E-1
3.465885171E1,2.919172347E-1,-9.555459619E-1,-1.421025246E-1
3.466885171E1,2.882520258E-1,-9.500481486E-1,-1.647045463E-1
3.467885171E1,2.900846303E-1,-9.421069026E-1,-1.891391575E-1
3.468885171E1,3.041345477E-1,-9.262244105E-1,-2.154063582E-1
3.469885171E1,3.212387562E-1,-9.060658813E-1,-2.404518276E-1
3.470885171E1,3.358995318E-1,-8.767443299E-1,-2.642755806E-1
3.471885171E1,3.462842405E-1,-8.394815922E-1,-2.868776023E-1
3.472885171E1,3.548363447E-1,-7.967209816E-1,-3.131448030E-1
